date,basin_rain_monthly_bar_mm3,basin_rain_monthly_rollmean_mm3,basin_et_monthly_bar_mm3_neg,basin_et_monthly_rollmean_mm3_neg,lake_rain_monthly_bar_mm3,lake_rain_monthly_rollmean_mm3,lake_evap_monthly_bar_mm3_neg,lake_evap_monthly_rollmean_mm3_neg,lindos_basin_monthly_bar_mm3,lindos_basin_monthly_rollmean_mm3,lindos_lake_monthly_bar_mm3,lindos_lake_monthly_rollmean_mm3,emponas_basin_monthly_bar_mm3,emponas_basin_monthly_rollmean_mm3,emponas_lake_monthly_bar_mm3,emponas_lake_monthly_rollmean_mm3
2022-02-28,17.7059703958268,30.472772801369587,-11.965076627940647,-14.019419865952877,0.01866593226899986,0.030577748403868264,-0.013229786897682751,-0.015731598965223116,17.98445006673985,37.06067978784524,0.01897799141978,0.03729318048369333,32.00414606362673,43.64121528593487,0.03377250350734,0.04437567640248
2022-03-31,15.076560705268813,21.16393331263843,-16.99997415866237,-14.892023177771728,0.015465042050167858,0.022201370983480396,-0.01980910929595388,-0.017106256011638083,15.695511178278934,23.107438701060897,0.016571490660380002,0.024238561544206668,21.49959316935963,33.63930382463681,0.0226867365312,0.03529002051177333
2022-04-30,3.7617582759534094,12.181429792349675,-11.909274457459377,-13.624775081354132,0.003934855419692421,0.012688609912953378,-0.014011453131861936,-0.015683449775166194,0.613094259599842,11.43101850153954,0.0006589696555999999,0.012069483911919998,4.005548708440874,19.169762647142417,0.004305722694679999,0.020254987577740004
2022-05-31,1.7267033733116508,6.855007451511294,-11.988103737562005,-13.632450784561252,0.001799827031561489,0.007066574833807256,-0.014777910618324756,-0.016199491015380194,0.408736312165248,5.5724472500146724,0.00043250733837999996,0.005887655884786667,0.12262065638170841,8.542587511394077,0.00012998946938,0.009040816231753337
2022-06-30,0.2495634667558419,1.9126750386736362,-10.239125334992307,-11.378834510004564,0.00023094659357242788,0.001988543014942113,-0.013426633688721597,-0.014071999146302768,0.0817493610744656,0.3678599776131828,8.440282626e-05,0.00039195994008,0.4496174848515308,1.5259289498913757,0.00046821660246,0.0016346429221733374
2022-07-31,0.0,0.6587556133558333,-10.550711417156187,-10.925980163236835,0.0,0.0006769245417113057,-0.014206145469829444,-0.014136896592291935,0.0,0.1634952244132355,0.0,0.0001723033882133333,0.0,0.19074604707775114,0.0,0.00019940202394667128
2022-08-31,0.08522338203363082,0.11159561626315995,-8.551794195287812,-9.780543649145436,0.0,7.698219785747596e-05,-0.010915986117161446,-0.0128495884252375,0.0817577033057256,0.05450235479339469,7.606059500000001e-05,5.348780708666667e-05,0.817577178399576,0.422398221083707,0.00076046060768,0.0004095590700466713
2022-09-30,1.0525437187915472,0.37925570027506167,-7.242611094209828,-8.78170556888461,0.0008108778797107266,0.0002702926265702422,-0.008706187575026536,-0.011276106387339146,0.04088001439142281,0.04087923923238043,3.686755894e-05,3.764271798e-05,0.0,0.27252572613319676,0.0,0.0002534868692266713
2022-10-31,9.129516478700257,3.422427859841814,-7.463544903797981,-7.752650064431875,0.007298694730005855,0.0027031908699055272,-0.007687224746735541,-0.009103132812974512,7.032113773871842,2.384917163856328,0.00558992159056,0.001900949914833333,8.135997177596398,2.984524785331996,0.0064623305257999995,0.002407597044493338
2022-11-30,22.118888384035724,10.766982860509179,-9.015877311863399,-7.907344436623737,0.019416650311594716,0.0091754076404371,-0.008511476596689018,-0.008301629639483702,31.15263338222063,12.74187572349463,0.026030663955819995,0.010552484368439996,42.96777351603986,17.034590231212093,0.03586941379143999,0.01411058143908
2022-12-31,16.95335223093585,16.06725236455728,-9.217970663945094,-8.565797626535492,0.014635702338157676,0.013783682459919415,-0.009024137935229925,-0.008407613092884831,20.88969862259961,19.69148192623069,0.018828054035779997,0.01681621319405333,8.912035913226429,20.005268868954232,0.007844351952659999,0.0167253654233
2023-01-31,22.55604977415756,20.542763463043045,-10.995858878295406,-9.743235618034634,0.021142439199892313,0.01839826394988157,-0.011554633667820148,-0.009696749399913033,20.561381634400846,24.201237879740358,0.01980998663164,0.021556234874413327,20.11162212711588,23.997143852127394,0.01948379246262,0.021065852735573334
2023-02-28,7.880730794196655,15.79671093309669,-11.07983181283605,-10.431220451692184,0.0076400198152452616,0.014472720451098417,-0.012474359167710147,-0.011017710256920077,3.310997146031567,14.920692467677336,0.0032702919478200003,0.013969444205079999,6.703748197532219,11.909135412624844,0.00662044232728,0.01131619558085334
2023-03-31,14.397368696210592,14.944716421521605,-12.297961445841182,-11.457884045657545,0.0147630849898697,0.014515181335002425,-0.014209118743844104,-0.012746037193124804,5.150151556792852,9.674176779075085,0.00537556895286,0.009485282510773333,15.286981818288847,14.034117380978984,0.015932031146839998,0.014012088645580007
2023-04-30,6.624007462212466,9.634035650873239,-11.282744556759466,-11.553512605145565,0.0065387724667820835,0.009647292423965682,-0.013610962323691068,-0.01343148007841511,4.332757635848717,4.264635446224376,0.00443185088974,0.004359237263473333,5.068493652089507,9.01974122263686,0.00519970975548,0.009250727743200007
2023-05-31,5.910005997632577,8.97712738535188,-11.326460395507818,-11.635722132702824,0.0057725635129811945,0.009024806989877659,-0.013150659138364891,-0.01365691340196669,3.351831386373769,4.278246859671777,0.00335293355598,0.0043867844661933325,28.081760248424004,16.14574523960079,0.02813765147524,0.016423130792520006
2023-06-30,0.681791609881657,4.4052683565755695,-10.696573821194386,-11.101926257820558,0.0006674132787919855,0.004326249752851755,-0.013238198501157195,-0.013333273321071057,0.817512074634656,2.8340336989523784,0.0008255643726,0.0028701162727733337,2.6977936374394647,11.949349179317663,0.00272057128448,0.012019310838400007
2023-07-31,0.0,2.1972658691714138,-9.186547494329115,-10.403193903677108,0.0,0.00214665893059106,-0.011770161461292958,-0.012719673033605017,0.0,1.3897811536694729,0.0,0.00139283264286,0.0,10.259851295287826,0.0,0.010286074253240006
2023-08-31,0.0,0.2272638699605547,-6.814253386391599,-8.899124900638368,0.0,0.00022247109293066186,-0.007765648330972906,-0.010924669431141024,0.0,0.2725040248782163,0.0,0.0002751881242,0.0,0.8992645458131573,0.0,0.0009068570948266736
2023-09-30,2.152521096268659,0.7175070320895554,-7.624455332886587,-7.875085404535768,0.0013207367014630674,0.0004402455671543558,-0.006848707721707504,-0.00879483917132446,0.0,0.0,0.0,0.0,0.6133848556694019,0.2044616185564697,0.00036837358604,0.00012279119534667362
2023-10-31,4.746914921337843,2.2998120058688363,-5.873258464313849,-6.770655727864013,0.0024749339895120243,0.001265223563658364,-0.0043298142339407136,-0.006314723428873711,0.0,0.0,0.0,0.0,3.148865768744295,1.2540835414712348,0.0017341414336399998,0.0007008383398933402
2023-11-30,16.658132895629507,7.852522971078671,-9.791481907377296,-7.763065234859245,0.008908374280732595,0.004234681657235896,-0.0063183169465798284,-0.005832279634076019,7.197441653698573,2.399147217899522,0.003929569565280001,0.0013098565217600003,67.59876379719393,23.787004807202546,0.03684206675578,0.012981527258486674
