date,height_filtered,,
1/22/2021,117.0659429,,
1/22/2021,117.2126917,,
1/23/2021,117.3904082,,
1/28/2021,117.1922388,,
1/28/2021,117.309096,,
1/29/2021,117.3264277,,
2/3/2021,117.359916,,
2/3/2021,117.3334082,,
2/4/2021,117.3294096,,
2/9/2021,117.2952486,,
2/9/2021,117.3172875,,
2/10/2021,117.2847174,,
2/15/2021,117.3146745,,
2/15/2021,117.2933852,,
2/16/2021,117.2961663,,
2/21/2021,117.3773375,,
2/21/2021,117.4194034,,
2/22/2021,117.4116006,,
2/27/2021,117.4397612,,
2/27/2021,117.4261566,,
2/28/2021,117.4336015,,
3/5/2021,117.4505754,,
3/5/2021,117.4632888,,
3/6/2021,117.3914184,,
3/11/2021,117.348889,,
3/11/2021,117.3312937,,
3/12/2021,117.2826975,,
3/17/2021,117.2459381,,
3/17/2021,117.236636,,
3/18/2021,117.1864706,,
3/23/2021,117.2618549,,
3/23/2021,117.2411455,,
3/24/2021,117.2100013,,
3/29/2021,117.2336701,,
3/29/2021,117.2251234,,
3/30/2021,117.2178147,,
4/4/2021,117.302977,,
4/4/2021,117.2484122,,
4/5/2021,117.2058395,,
4/10/2021,117.165077,,
4/10/2021,117.1625922,,
4/11/2021,117.1687461,,
4/16/2021,117.1715206,,
4/16/2021,117.1905091,,
4/17/2021,117.1657523,,
4/22/2021,117.1467718,,
4/22/2021,117.1352716,,
4/23/2021,117.1150597,,
4/28/2021,117.1396395,,
4/28/2021,117.0812919,,
4/29/2021,117.0404573,,
5/4/2021,117.1057961,,
5/4/2021,117.2234648,,
5/5/2021,117.1884582,,
5/10/2021,117.1948965,,
5/10/2021,117.0741389,,
5/11/2021,117.0291075,,
5/16/2021,117.0625529,,
5/16/2021,117.0589783,,
5/17/2021,117.0690314,,
5/22/2021,117.0474157,,
5/22/2021,117.0239885,,
5/23/2021,117.0409863,,
5/28/2021,117.0550588,,
5/28/2021,117.0345069,,
5/29/2021,117.0732649,,
6/3/2021,117.1357311,,
6/4/2021,117.1536081,,
6/9/2021,117.2219058,,
6/9/2021,117.2983282,,
6/10/2021,117.2832503,,
6/15/2021,117.2656236,,
6/15/2021,117.1886789,,
6/16/2021,117.0966811,,
6/21/2021,116.9942464,,
6/21/2021,116.9525736,,
6/22/2021,116.8262654,,
6/27/2021,116.7663782,,
6/27/2021,116.7122486,,
6/28/2021,116.706479,,
7/3/2021,116.6928841,,
7/9/2021,116.6719098,,
7/9/2021,116.653498,,
7/10/2021,116.7075077,,
7/15/2021,116.7757886,,
7/15/2021,116.8026736,,
7/16/2021,116.8354971,,
7/21/2021,116.8776418,,
7/21/2021,116.8787731,,
7/22/2021,116.8839151,,
7/27/2021,116.7649748,,
7/27/2021,116.7443145,,
7/28/2021,116.6716687,,
8/2/2021,116.6656811,,
8/2/2021,116.5923109,,
8/3/2021,116.5108793,,
8/8/2021,116.5242167,,
8/8/2021,116.4913295,,
8/9/2021,116.3857758,,
8/14/2021,116.3960155,,
8/14/2021,116.3523335,,
8/15/2021,116.281345,,
8/20/2021,116.2602685,,
8/20/2021,116.1914551,,
8/21/2021,116.0689244,,
8/26/2021,116.060318,,
8/26/2021,115.9475759,,
8/27/2021,115.7927952,,
9/1/2021,115.7862242,,
9/1/2021,115.7358085,,
9/2/2021,115.5880889,,
9/7/2021,115.5946232,,
9/7/2021,115.5505157,,
9/8/2021,115.4226908,,
9/13/2021,115.5226524,,
9/13/2021,115.5527576,,
9/14/2021,115.5023914,,
9/19/2021,115.6016369,,
9/19/2021,115.5641884,,
9/20/2021,115.5076922,,
9/25/2021,115.5866767,,
9/25/2021,115.5766762,,
9/26/2021,115.4717368,,
10/1/2021,115.5595241,,
10/1/2021,115.5245356,,
10/2/2021,115.4325002,,
10/7/2021,115.4892972,,
10/7/2021,115.510092,,
10/8/2021,115.4335192,,
10/13/2021,115.5340181,,
10/13/2021,115.5172225,,
10/14/2021,115.461644,,
10/19/2021,115.5495869,,
10/19/2021,115.4790624,,
10/20/2021,115.3742379,,
10/25/2021,115.4008111,,
10/25/2021,115.2993932,,
10/26/2021,115.2394967,,
10/31/2021,115.2766842,,
10/31/2021,115.2207585,,
11/1/2021,115.1805427,,
11/6/2021,115.298858,,
11/6/2021,115.2594706,,
11/7/2021,115.247065,,
11/12/2021,115.3283038,,
11/12/2021,115.3526687,,
11/13/2021,115.2999337,,
11/18/2021,115.3349434,,
11/18/2021,115.2775201,,
11/19/2021,115.2417293,,
11/24/2021,115.1927532,,
11/24/2021,115.1982994,,
11/25/2021,115.221061,,
11/30/2021,115.3312632,,
11/30/2021,115.3773866,,
12/1/2021,115.476908,,
12/6/2021,115.6037015,,
12/6/2021,115.7534502,,
12/7/2021,115.8494454,,
12/12/2021,116.0052282,,
12/12/2021,116.1502512,,
12/13/2021,116.2492645,,
12/18/2021,116.3711592,,
12/18/2021,116.5645874,,
12/19/2021,116.6255551,,
12/24/2021,116.6811999,,
12/30/2021,116.7605153,,
1/5/2022,116.839441,,
1/6/2022,116.8564595,,
1/11/2022,116.9534684,,
1/17/2022,117.0096953,,
1/18/2022,117.0799067,,
1/23/2022,117.0875666,,
1/29/2022,117.093337,,
1/30/2022,117.0927541,,
2/4/2022,117.1305679,,
2/10/2022,117.0974454,,
2/11/2022,117.0892499,,
2/16/2022,117.1085949,,
2/22/2022,117.0904065,,
2/23/2022,117.148065,,
2/28/2022,117.2199164,,
3/6/2022,117.1614157,,
3/7/2022,117.179004,,
3/12/2022,117.2112534,,
3/18/2022,117.2142923,,
3/19/2022,117.1881176,,
3/24/2022,117.2555803,,
3/30/2022,117.3243569,,
3/31/2022,117.3214029,,
4/5/2022,117.3235369,,
4/11/2022,117.3267656,,
4/12/2022,117.3041875,,
4/17/2022,117.3005891,,
4/23/2022,117.2599182,,
4/24/2022,117.1952835,,
4/29/2022,117.2018036,,
5/5/2022,117.2005807,,
5/6/2022,117.1714215,,
5/11/2022,117.161908,,
5/17/2022,117.1455608,,
5/18/2022,117.1780513,,
5/23/2022,117.151172,,
5/29/2022,117.1286303,,
5/30/2022,117.1289814,,
6/4/2022,117.1321017,,
6/10/2022,117.1225595,,
6/11/2022,117.0728381,,
6/16/2022,117.0254215,,
6/23/2022,117.0025666,,
6/28/2022,116.9696188,,
7/4/2022,116.9402273,,
7/5/2022,116.9384104,,
7/16/2022,116.9163963,,
7/17/2022,116.908498,,
7/22/2022,116.889552,,
7/28/2022,116.8234016,,
7/29/2022,116.7684153,,
8/3/2022,116.7358036,,
8/9/2022,116.7242795,,
8/10/2022,116.5723605,,
8/15/2022,116.537632,,
8/21/2022,116.4770062,,
8/22/2022,116.278387,,
8/27/2022,116.2580575,,
9/2/2022,116.2194949,,
9/3/2022,116.152651,,
9/8/2022,116.1192946,,
9/14/2022,116.0447974,,
9/15/2022,115.9529553,,
9/20/2022,115.936268,,
9/26/2022,115.8591039,,
9/27/2022,115.7851013,,
10/2/2022,115.7800986,,
10/8/2022,115.7183198,,
10/9/2022,115.6409292,,
10/14/2022,115.6582026,,
10/20/2022,115.6491013,,
10/21/2022,115.5701924,,
10/26/2022,115.6131597,,
11/1/2022,115.4409474,,
11/2/2022,115.2973202,,
11/7/2022,115.3983357,,
11/13/2022,115.3977762,,
11/14/2022,115.3974861,,
11/19/2022,115.4613463,,
11/25/2022,115.4816979,,
11/26/2022,115.5579801,,
12/1/2022,115.6896546,,
12/7/2022,115.76805,,
12/8/2022,115.8881597,,
12/13/2022,116.0455551,,
12/19/2022,116.1237541,,
12/20/2022,116.2064051,,
12/25/2022,116.3571172,,
12/31/2022,116.4235577,,
1/1/2023,116.4397377,,
1/6/2023,116.4798218,,
1/12/2023,116.3879452,,
1/13/2023,116.4167541,,
1/18/2023,116.5321238,,
1/24/2023,116.5806227,,
1/25/2023,116.6354246,,
1/30/2023,116.748655,,
2/5/2023,116.7962353,,
2/6/2023,116.8537368,,
2/11/2023,116.9393233,,
2/17/2023,116.9625396,,
2/18/2023,116.9666108,,
2/23/2023,116.9964321,,
3/1/2023,116.984433,,
3/2/2023,116.9841973,,
3/7/2023,117.040008,,
3/13/2023,117.0023927,,
3/14/2023,116.9463622,,
3/19/2023,116.9442601,,
3/25/2023,116.9115002,,
3/26/2023,116.8968019,,
3/31/2023,116.9401265,,
4/6/2023,116.9406931,,
4/7/2023,116.9331327,,
4/12/2023,116.9634657,,
4/18/2023,116.9561725,,
4/19/2023,116.948854,,
4/24/2023,116.9648333,,
4/30/2023,116.9195188,,
5/1/2023,116.8690854,,
5/6/2023,116.9096121,,
5/12/2023,116.9078554,,
5/13/2023,116.8978138,,
5/18/2023,116.94905,,
5/24/2023,116.9102525,,
5/25/2023,116.8804065,,
5/30/2023,116.9085997,,
6/5/2023,116.8705918,,
6/6/2023,116.8513472,,
6/11/2023,116.8718041,,
6/17/2023,116.8439606,,
6/18/2023,116.770877,,
6/23/2023,116.7632494,,
6/29/2023,116.7093724,,
6/30/2023,116.618452,,
7/5/2023,116.5612273,,
7/11/2023,116.4711473,,
7/12/2023,116.3820659,,
7/17/2023,116.3396939,,
7/23/2023,116.2345564,,
7/24/2023,116.1230097,,
7/29/2023,116.1115989,,
8/4/2023,116.0141787,,
8/5/2023,115.8101185,,
8/10/2023,115.7799978,,
8/16/2023,115.6985913,,
8/17/2023,115.5727497,,
8/22/2023,115.5309513,,
8/28/2023,115.4107492,,
8/29/2023,115.2946232,,
9/3/2023,115.2322402,,
9/9/2023,115.0966656,,
9/10/2023,114.9553724,,
9/15/2023,114.9015542,,
9/21/2023,114.7788762,,
9/22/2023,114.650674,,
9/27/2023,114.6123016,,
10/3/2023,114.5266873,,
10/4/2023,114.4302508,,
10/9/2023,114.4493552,,
10/15/2023,114.3335918,,
10/16/2023,114.1740221,,
10/21/2023,114.3587868,,
10/27/2023,114.2699412,,
10/28/2023,114.1945551,,
11/2/2023,114.2523702,,
11/8/2023,114.1952459,,
11/9/2023,114.2213472,,
11/14/2023,114.2834892,,
11/20/2023,114.281199,,
11/21/2023,114.3165789,,
11/26/2023,114.4374211,,
12/2/2023,114.4996484,,
12/3/2023,114.6167665,,
12/8/2023,114.7939266,,
12/14/2023,114.8694635,,
12/15/2023,114.9756294,,
12/20/2023,115.1388027,,
12/26/2023,115.1788731,,
12/27/2023,115.2463127,,
1/1/2024,115.4956603,,
1/7/2024,115.4865997,,
1/8/2024,115.6028514,,
1/13/2024,115.7186006,,
1/19/2024,115.7350703,,
1/20/2024,115.7643074,,
1/25/2024,115.9128868,,
1/31/2024,115.9369195,,
2/1/2024,116.0023273,,
2/6/2024,116.0914547,,
2/12/2024,116.1123392,,
2/13/2024,116.1471769,,
2/18/2024,116.2262079,,
2/24/2024,116.218701,,
2/25/2024,116.2267174,,
3/1/2024,116.2976223,,
3/7/2024,116.281088,,
3/8/2024,116.2951322,,
3/13/2024,116.395383,,
3/19/2024,116.3985113,,
3/20/2024,116.4131756,,
3/25/2024,116.4388125,,
3/31/2024,116.3942225,,
4/1/2024,116.3939403,,
4/6/2024,116.5041207,,
4/12/2024,116.4464449,,
4/13/2024,116.4229005,,
4/18/2024,116.4387324,,
4/24/2024,116.368303,,
4/25/2024,116.3170827,,
4/30/2024,116.3411084,,
5/6/2024,116.2505458,,
5/7/2024,116.1989093,,
5/12/2024,116.2205701,,
5/18/2024,116.1108518,,
5/19/2024,116.0120818,,
5/24/2024,116.0024701,,
5/30/2024,115.8937395,,
5/31/2024,115.784015,,
6/5/2024,115.7818965,,
6/11/2024,115.709467,,
6/12/2024,115.6220836,,
6/17/2024,115.6426957,,
6/23/2024,115.6227762,,
6/24/2024,115.5342645,,
6/29/2024,115.5323883,,
7/5/2024,115.4543366,,
7/6/2024,115.3432826,,
7/11/2024,115.3555405,,
7/17/2024,115.266778,,
7/18/2024,115.1597612,,
7/23/2024,115.1466064,,
7/29/2024,115.0229204,,
7/30/2024,114.8932724,,
8/4/2024,114.8815462,,
8/10/2024,114.73277,,
8/11/2024,114.574628,,
8/16/2024,114.6178089,,
8/22/2024,114.5382716,,
8/23/2024,114.4035201,,
8/28/2024,114.4945219,,
9/3/2024,114.4220858,,
9/4/2024,114.2844308,,
9/9/2024,114.3624153,,
9/15/2024,114.3010327,,
9/16/2024,114.1983512,,
9/21/2024,114.3254065,,
9/27/2024,114.2901827,,
9/28/2024,114.2470491,,
10/3/2024,114.3814149,,
10/9/2024,114.3765586,,
10/10/2024,114.2889801,,
10/15/2024,114.4532636,,
10/21/2024,114.406529,,
10/22/2024,114.3163883,,
10/27/2024,114.5146882,,
11/2/2024,114.5053282,,
11/3/2024,114.4535405,,
11/8/2024,114.4839279,,
11/14/2024,114.3269235,,
11/15/2024,114.2487112,,
11/20/2024,114.2278479,,
11/26/2024,114.0072057,,
11/27/2024,113.9076683,,
12/2/2024,113.9402791,,
12/8/2024,113.8668098,,
12/9/2024,113.8963636,,
12/14/2024,114.0346263,,
12/20/2024,114.1080867,,
12/21/2024,114.2266762,,
12/26/2024,114.5406068,,
1/1/2025,114.6630991,,
1/2/2025,114.8791106,,
1/7/2025,115.256092,,
1/13/2025,115.4485232,,
1/14/2025,115.6310721,,
1/19/2025,115.8101084,,
1/25/2025,115.940517,,
1/26/2025,116.0620579,,
1/31/2025,116.0968709,,
2/6/2025,116.0647908,,
2/7/2025,116.1882587,,
2/18/2025,116.245054,,
2/19/2025,116.2354525,,
2/24/2025,116.3622525,,
3/2/2025,116.3800535,,
3/3/2025,116.4160341,,
3/8/2025,116.4131725,,
3/14/2025,116.4201031,,
3/15/2025,116.4193711,,
3/20/2025,116.4087581,,
3/26/2025,116.4727572,,
3/27/2025,116.4591433,,
4/1/2025,116.5288974,,
4/1/2025,116.5795033,,
4/2/2025,116.6080177,,
4/7/2025,116.643962,,
4/7/2025,116.6771437,,
4/8/2025,116.6835396,,
4/13/2025,116.7697346,,
4/13/2025,116.7646608,,
4/14/2025,116.7822875,,
4/19/2025,116.8322216,,
4/19/2025,116.7785002,,
4/20/2025,116.7559027,,
4/25/2025,116.7524887,,
4/25/2025,116.7392755,,
4/26/2025,116.7505038,,
5/1/2025,116.8065542,,
5/1/2025,116.7915135,,
5/2/2025,116.7123021,,
5/7/2025,116.7493972,,
5/7/2025,116.7412229,,
5/8/2025,116.7470548,,
5/13/2025,116.7798425,,
5/13/2025,116.7739098,,
5/14/2025,116.7311968,,
5/19/2025,116.7429814,,
5/19/2025,116.6943927,,
5/20/2025,116.6641464,,
5/25/2025,116.6299292,,
5/25/2025,116.6236064,,
5/26/2025,116.5812729,,
5/31/2025,116.6230416,,
5/31/2025,116.6107094,,
6/1/2025,116.634326,,
6/6/2025,116.6474104,,
6/6/2025,116.5682132,,
6/7/2025,116.5240363,,
6/12/2025,116.5652304,,
6/12/2025,116.5908487,,
6/13/2025,116.5789735,,
6/18/2025,116.584031,,
6/18/2025,116.5498107,,
6/19/2025,116.4942335,,
6/24/2025,116.5020929,,
6/24/2025,116.4837771,,
6/25/2025,116.4505856,,
6/30/2025,116.4203145,,
6/30/2025,116.3860279,,
7/1/2025,116.3169774,,
7/6/2025,116.333797,,
7/6/2025,116.3087006,,
7/7/2025,116.274605,,
7/12/2025,116.2658054,,
7/12/2025,116.223985,,
7/13/2025,116.1670646,,
7/18/2025,116.1848739,,
7/18/2025,116.1495785,,
7/19/2025,116.0705511,,
7/24/2025,116.0221482,,
7/24/2025,115.9339376,,
7/25/2025,115.9201446,,
7/30/2025,115.9470849,,
7/30/2025,115.8896258,,
7/31/2025,115.8563892,,
8/5/2025,115.8338448,,
8/5/2025,115.758946,,
8/6/2025,115.7275139,,
8/11/2025,115.7389735,,
8/12/2025,115.6469204,,
8/17/2025,115.618192,,
8/17/2025,115.5616218,,
8/18/2025,115.4299217,,
8/23/2025,115.4466723,,
8/23/2025,115.4129284,,
8/24/2025,115.304161,,
8/29/2025,115.2550571,,
8/29/2025,115.2362384,,
8/30/2025,115.1598399,,
9/4/2025,115.2448142,,
9/4/2025,115.2211176,,
9/5/2025,115.1643171,,
9/10/2025,115.1130553,,
9/10/2025,115.0670093,,
9/11/2025,115.035824,,
9/16/2025,114.9466188,,
9/16/2025,114.9512893,,
9/17/2025,114.9388005,,
9/22/2025,114.916755,,
9/22/2025,114.8711146,,
9/22/2025,114.8068682,,
9/23/2025,114.8236802,,
9/28/2025,114.7630226,,
9/28/2025,114.7338735,,
9/29/2025,114.7331698,,
10/4/2025,114.6898452,,
10/4/2025,114.6669752,,
10/5/2025,114.6523888,,
10/10/2025,114.5877253,,
10/10/2025,114.5716263,,
10/11/2025,114.4832773,,
10/16/2025,114.5294166,,
10/16/2025,114.4757948,,
10/17/2025,114.3507094,,
10/22/2025,114.5194003,,
10/22/2025,114.5749363,,
10/23/2025,114.5352676,,
10/28/2025,114.5203905,,
10/28/2025,114.4991849,,
10/29/2025,114.3321712,,
11/3/2025,114.3811238,,
11/3/2025,114.4090491,,
11/4/2025,114.3602521,,
11/9/2025,114.4168395,,
11/9/2025,114.4337594,,
11/10/2025,114.3711207,,
11/15/2025,114.3839943,,
11/15/2025,114.3625502,,
11/16/2025,114.2707926,,
11/21/2025,114.2251185,,
11/21/2025,114.1275414,,
11/22/2025,114.0373397,,
11/27/2025,114.0776732,,
11/27/2025,114.05528,,
11/28/2025,113.9353618,,
12/3/2025,113.905958,,
12/3/2025,113.8891548,,
12/4/2025,113.7911141,,
12/9/2025,113.9292203,,
12/9/2025,113.9812459,,
12/10/2025,113.9682556,,
12/15/2025,113.992598,,
12/15/2025,114.0211584,,
12/16/2025,114.0539368,,
12/21/2025,114.0909333,,
12/21/2025,114.1321479,,
12/22/2025,114.1775805,,
12/27/2025,114.2272311,,
12/27/2025,114.2810997,,
12/28/2025,114.3391865,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
